game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,card_type,related_event_id,related_player_id
1821050,SecondHalf,52,5.0,54,Clearance,Successful,26,Liverpool,345319.0,Alexis Mac Allister,16.5,53.1,48.4,42.7,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '34.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '48.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.08'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '42.7'}]",True,,,,
1821050,SecondHalf,57,14.0,59,TakeOn,Unsuccessful,26,Liverpool,345319.0,Alexis Mac Allister,86.6,94.6,86.6,94.6,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '450'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,
1821050,SecondHalf,57,14.0,59,BallTouch,Successful,26,Liverpool,345319.0,Alexis Mac Allister,86.2,95.1,86.2,95.1,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,
1821050,SecondHalf,57,55.0,59,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,55.9,84.2,66.4,95.1,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.4'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '95.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.59'}]",True,,,,
1821050,SecondHalf,58,4.0,60,SavedShot,Successful,26,Liverpool,345319.0,Alexis Mac Allister,80.9,53.1,80.9,53.1,52.6,19.0,97.5,52.7,"[{'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'SixYardBlock', 'value': 100}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '454'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '52.6'}, {'type': {'displayName': 'LowLeft', 'value': 76}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '52.7'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '97.5'}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'RightFoot', 'value': 20}}]",True,True,,,
1821050,SecondHalf,58,8.0,60,TakeOn,Unsuccessful,26,Liverpool,345319.0,Alexis Mac Allister,87.0,37.8,87.0,37.8,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '456'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,
1821050,SecondHalf,58,53.0,60,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,42.6,85.9,54.9,93.0,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.8'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.36'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '93.0'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,
1821050,SecondHalf,61,32.0,63,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,38.0,77.0,77.9,97.1,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.9'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '44.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '97.1'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.32'}]",True,,,,
1821050,SecondHalf,62,32.0,64,Aerial,Unsuccessful,26,Liverpool,345319.0,Alexis Mac Allister,70.5,85.7,70.5,85.7,,,,,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '475'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",False,,,,
1821050,SecondHalf,68,20.0,70,BallRecovery,Successful,26,Liverpool,345319.0,Alexis Mac Allister,74.3,27.3,74.3,27.3,,,,,[],False,,,,
1821050,SecondHalf,68,20.0,70,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,74.9,27.0,90.1,30.9,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.16'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '90.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '30.9'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,
1821050,SecondHalf,70,11.0,72,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,51.3,61.8,55.0,45.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.05'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '55.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.4'}]",True,,,,
1821050,SecondHalf,71,59.0,73,BallRecovery,Successful,26,Liverpool,345319.0,Alexis Mac Allister,71.7,80.2,71.7,80.2,,,,,[],False,,,,
1821050,SecondHalf,72,2.0,74,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,72.1,73.8,70.5,45.5,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '70.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.63'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.5'}]",True,,,,
1821050,SecondHalf,72,7.0,74,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,71.6,55.7,73.4,41.9,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '73.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.91'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.6'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '41.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,
1821050,SecondHalf,74,12.0,76,TakeOn,Unsuccessful,26,Liverpool,345319.0,Alexis Mac Allister,40.2,86.4,40.2,86.4,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '571'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,
1821050,SecondHalf,74,13.0,76,TakeOn,Successful,26,Liverpool,345319.0,Alexis Mac Allister,48.6,85.2,48.6,85.2,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '572'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,
1821050,SecondHalf,74,15.0,76,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,29.5,81.4,39.2,78.2,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '10.4'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.07'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '78.2'}]",True,,,,
1821050,SecondHalf,75,39.0,77,Foul,Successful,26,Liverpool,345319.0,Alexis Mac Allister,36.4,32.1,36.4,32.1,,,,,"[{'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '589'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,
1821050,SecondHalf,76,51.0,78,TakeOn,Unsuccessful,26,Liverpool,345319.0,Alexis Mac Allister,88.2,59.0,88.2,59.0,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '591'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,
1821050,SecondHalf,82,10.0,84,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,52.1,61.7,37.2,69.9,,,,,"[{'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '69.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.80'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '37.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,
1821050,SecondHalf,82,42.0,84,BallRecovery,Successful,26,Liverpool,345319.0,Alexis Mac Allister,51.3,50.4,51.3,50.4,,,,,[],False,,,,
1821050,SecondHalf,82,42.0,84,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,53.5,45.2,66.2,46.9,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.09'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.2'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,
1821050,SecondHalf,83,59.0,85,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,56.5,16.5,58.7,4.9,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.00'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '58.7'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,
1821050,SecondHalf,84,10.0,86,Challenge,Unsuccessful,26,Liverpool,345319.0,Alexis Mac Allister,72.2,57.2,72.2,57.2,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '617'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",False,,,,
1821050,SecondHalf,88,28.0,90,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,67.7,37.4,66.1,13.1,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '13.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.61'}]",True,,,,
1821050,SecondHalf,88,52.0,90,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,59.9,43.0,73.8,95.1,,,,,"[{'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '38.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '95.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '73.8'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.18'}]",True,,,,
1821050,SecondHalf,89,2.0,91,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,71.9,79.0,74.4,83.9,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '83.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.90'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '74.4'}]",True,,,,
1821050,SecondHalf,89,6.0,91,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,67.2,80.8,74.5,96.5,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '74.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '96.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.95'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.1'}]",True,,,,
1821050,SecondHalf,89,12.0,91,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,66.2,93.6,57.2,84.1,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '84.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.74'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,
1821050,SecondHalf,89,21.0,91,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,60.0,95.1,58.6,73.0,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '73.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '58.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.61'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,
1821050,SecondHalf,90,19.0,92,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,23.7,50.9,10.8,47.8,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.7'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '10.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '47.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.30'}]",True,,,,
1821050,SecondHalf,91,59.0,93,MissedShots,Successful,26,Liverpool,345319.0,Alexis Mac Allister,79.1,47.4,79.1,47.4,99.7,4.2,94.5,100.0,"[{'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '4.2'}, {'type': {'displayName': 'FromCorner', 'value': 25}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '100'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '94.5'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'Volley', 'value': 108}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '99.7'}, {'type': {'displayName': 'MissLeft', 'value': 73}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'FirstTouch', 'value': 328}}]",True,True,,,
1821050,SecondHalf,92,25.0,94,BallRecovery,Successful,26,Liverpool,345319.0,Alexis Mac Allister,61.4,93.5,61.4,93.5,,,,,[],False,,,,
1821050,SecondHalf,92,27.0,94,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,61.3,94.1,69.9,76.9,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.37'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '69.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '76.9'}]",True,,,,
1821050,SecondHalf,92,48.0,94,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,31.6,69.7,34.3,94.8,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '94.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '34.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.41'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,
1821050,SecondHalf,93,12.0,95,Pass,Unsuccessful,26,Liverpool,345319.0,Alexis Mac Allister,80.1,70.8,96.4,47.3,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.53'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '47.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '96.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.4'}]",True,,,,
1821050,SecondHalf,95,52.0,97,Aerial,Successful,26,Liverpool,345319.0,Alexis Mac Allister,38.0,59.6,38.0,59.6,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '703'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",False,,,,
1821050,SecondHalf,95,52.0,97,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,39.3,59.3,38.9,69.7,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '69.7'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.63'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.1'}, {'type': {'displayName': 'HeadPass', 'value': 3}}]",True,,,,
1821050,SecondHalf,97,42.0,99,BlockedPass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,33.9,47.6,33.9,47.6,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '726'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,
1821266,FirstHalf,0,15.0,0,Dispossessed,Successful,26,Liverpool,345319.0,Alexis Mac Allister,66.4,83.4,66.4,83.4,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '8'}]",True,,,,
1821266,FirstHalf,0,16.0,0,Dispossessed,Successful,26,Liverpool,345319.0,Alexis Mac Allister,66.8,88.4,66.8,88.4,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,
1821266,FirstHalf,0,22.0,0,Pass,Unsuccessful,26,Liverpool,345319.0,Alexis Mac Allister,75.1,91.8,76.9,90.8,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.94'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '76.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '90.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '2.0'}]",True,,,,
1821266,FirstHalf,0,32.0,0,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,76.7,93.5,77.8,98.3,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.23'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.8'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '98.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '3.5'}]",True,,,,
1821266,FirstHalf,2,27.0,2,BallRecovery,Successful,26,Liverpool,345319.0,Alexis Mac Allister,59.6,90.8,59.6,90.8,,,,,[],False,,,,
1821266,FirstHalf,2,27.0,2,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,59.6,90.8,58.3,84.5,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '4.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.40'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '84.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '58.3'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,
1821266,FirstHalf,4,27.0,4,Tackle,Successful,26,Liverpool,345319.0,Alexis Mac Allister,25.2,81.4,25.2,81.4,,,,,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '47'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,
1821266,FirstHalf,4,28.0,4,BallTouch,Unsuccessful,26,Liverpool,345319.0,Alexis Mac Allister,27.2,72.9,27.2,72.9,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,
1821266,FirstHalf,4,43.0,4,BallRecovery,Successful,26,Liverpool,345319.0,Alexis Mac Allister,32.2,79.9,32.2,79.9,,,,,[],False,,,,
1821266,FirstHalf,4,44.0,4,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,32.2,79.9,23.8,86.3,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.68'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '86.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '23.8'}]",True,,,,
1821266,FirstHalf,4,47.0,4,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,27.8,82.3,32.7,92.7,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '92.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '32.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.94'}]",True,,,,
1821266,FirstHalf,4,49.0,4,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,33.6,81.1,31.2,71.1,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '31.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.36'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '71.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.3'}]",True,,,,
1821266,FirstHalf,7,13.0,7,BallRecovery,Successful,26,Liverpool,345319.0,Alexis Mac Allister,55.0,47.3,55.0,47.3,,,,,[],False,,,,
1821266,FirstHalf,7,14.0,7,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,51.9,43.8,53.4,38.3,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '38.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.11'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.4'}]",True,,,,
1821266,FirstHalf,7,40.0,7,BallRecovery,Successful,26,Liverpool,345319.0,Alexis Mac Allister,70.2,28.2,70.2,28.2,,,,,[],False,,,,
1821266,FirstHalf,7,41.0,7,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,69.0,21.9,72.0,17.7,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.55'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.3'}]",True,,,,
